order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,gross_sales,net_sales,order_status,completed_order,traffic_source
900313,2025-12-30,10330,2018,4,68.82,0.15,275.28,233.99,Completed,1,Paid
900314,2025-04-22,10239,2020,5,206.28,0.1,1031.4,928.26,Completed,1,Organic
900315,2025-09-19,10340,2054,3,449.18,0.05,1347.54,1280.16,Completed,1,Paid
900316,2025-12-17,10056,2031,1,252.94,0.0,252.94,252.94,Completed,1,Paid
900317,2025-05-22,10134,2042,3,248.02,0.0,744.06,744.06,Completed,1,Organic
900318,2025-01-30,10413,2055,5,426.97,0.0,2134.85,2134.85,Completed,1,Organic
900319,2025-01-14,10336,2032,3,288.97,0.0,866.91,866.91,Completed,1,Paid
900320,2025-01-19,10299,2046,5,403.43,0.1,2017.15,1815.44,Completed,1,Direct
900321,2025-12-18,10274,2041,4,420.55,0.15,1682.2,1429.87,Completed,1,Paid
900322,2026-03-09,10088,2054,5,449.18,0.0,2245.9,2245.9,Completed,1,Organic
900323,2025-05-13,10372,2052,5,196.34,0.1,981.7,883.53,Completed,1,Email
900324,2025-06-21,10336,2006,2,212.06,0.0,424.12,424.12,Completed,1,Paid
900325,2026-02-08,10455,2022,3,329.44,0.0,988.32,988.32,Completed,1,Direct
900326,2025-08-29,10028,2056,5,168.58,0.05,842.9,800.75,Completed,1,Paid
900327,2025-04-10,10257,2008,4,362.16,0.05,1448.64,1376.21,Completed,1,Direct
900328,2025-03-19,10071,2013,3,426.31,0.0,1278.93,1278.93,Completed,1,Referral
900329,2025-08-23,10074,2021,2,121.12,0.1,242.24,218.02,Completed,1,Email
900330,2025-04-01,10161,2041,1,420.55,0.0,420.55,420.55,Completed,1,Direct
900331,2025-03-28,10296,2049,2,42.89,0.05,85.78,81.49,Completed,1,Organic
900332,2025-11-11,10223,2041,4,420.55,0.0,1682.2,1682.2,Returned,0,Paid
900333,2025-01-20,10274,2013,3,426.31,0.2,1278.93,1023.14,Cancelled,0,Direct
900334,2025-09-29,10098,2002,1,204.34,0.05,204.34,194.12,Completed,1,Email
900335,2025-06-26,10160,2009,1,291.4,0.0,291.4,291.4,Completed,1,Organic
900336,2026-02-26,10024,2020,3,206.28,0.05,618.84,587.9,Completed,1,Email
900337,2025-08-11,10455,2044,2,390.68,0.0,781.36,781.36,Cancelled,0,Paid
900338,2025-04-07,10085,2059,4,352.1,0.0,1408.4,1408.4,Completed,1,Referral
900339,2025-04-19,10376,2002,5,204.34,0.05,1021.7,970.62,Completed,1,Direct
900340,2026-02-10,10020,2025,3,57.0,0.1,171.0,153.9,Completed,1,Email
900341,2025-01-25,10339,2007,1,241.14,0.0,241.14,241.14,Completed,1,Paid
900342,2025-03-05,10281,2017,4,378.92,0.1,1515.68,1364.11,Completed,1,Email
900343,2025-01-05,10155,2027,1,71.46,0.05,71.46,67.89,Completed,1,Email
900344,2025-03-12,10215,2054,1,449.18,0.05,449.18,426.72,Completed,1,Paid
900345,2026-02-06,10055,2032,2,288.97,0.05,577.94,549.04,Completed,1,Direct
900346,2025-04-14,10184,2046,4,403.43,0.0,1613.72,1613.72,Completed,1,Paid
900347,2025-04-17,10353,2060,4,258.72,0.0,1034.88,1034.88,Completed,1,Email
900348,2025-02-26,10428,2037,4,352.38,0.0,1409.52,1409.52,Completed,1,Paid
900349,2026-01-06,10371,2007,3,241.14,0.05,723.42,687.25,Completed,1,Referral
900350,2025-05-16,10238,2004,1,365.41,0.1,365.41,328.87,Cancelled,0,Direct
900351,2025-07-04,10411,2044,3,390.68,0.0,1172.04,1172.04,Completed,1,Direct
900352,2025-01-24,10005,2055,2,426.97,0.05,853.94,811.24,Completed,1,Paid
900353,2025-08-13,10490,2040,3,27.36,0.15,82.08,69.77,Completed,1,Direct
900354,2025-04-04,10059,2026,4,15.26,0.2,61.04,48.83,Completed,1,Paid
900355,2026-03-12,10245,2052,4,196.34,0.05,785.36,746.09,Completed,1,Organic
900356,2025-12-23,10372,2004,2,365.41,0.0,730.82,730.82,Cancelled,0,Paid
900357,2025-10-19,10348,2029,2,45.84,0.05,91.68,87.1,Completed,1,Email
900358,2026-03-18,10351,2057,2,429.13,0.05,858.26,815.35,Completed,1,Direct
900359,2025-08-14,10024,2005,3,170.59,0.05,511.77,486.18,Completed,1,Direct
900360,2025-09-26,10393,2048,5,237.52,0.1,1187.6,1068.84,Completed,1,Referral
900361,2026-03-24,10174,2034,5,331.96,0.1,1659.8,1493.82,Completed,1,Paid
900362,2026-01-08,10128,2031,3,252.94,0.05,758.82,720.88,Completed,1,Organic
900363,2026-02-28,10286,2058,5,353.34,0.0,1766.7,1766.7,Completed,1,Organic
900364,2026-03-11,10241,2055,4,426.97,0.15,1707.88,1451.7,Completed,1,Paid
900365,2025-05-04,10170,2018,1,68.82,0.05,68.82,65.38,Completed,1,Paid
900366,2026-02-23,10121,2006,4,212.06,0.0,848.24,848.24,Completed,1,Organic
900367,2025-09-13,10229,2021,1,121.12,0.2,121.12,96.9,Completed,1,Organic
900368,2025-07-26,10212,2003,5,206.43,0.05,1032.15,980.54,Completed,1,Direct
900369,2025-11-13,10327,2020,5,206.28,0.05,1031.4,979.83,Completed,1,Paid
900370,2025-06-24,10187,2053,1,26.72,0.1,26.72,24.05,Completed,1,Paid
900371,2026-01-28,10318,2039,4,351.08,0.1,1404.32,1263.89,Completed,1,Paid
900372,2025-02-19,10389,2043,2,92.47,0.0,184.94,184.94,Completed,1,Email
900373,2026-02-14,10150,2036,5,249.34,0.0,1246.7,1246.7,Completed,1,Direct
900374,2025-09-10,10072,2053,4,26.72,0.0,106.88,106.88,Completed,1,Organic
900375,2026-03-13,10202,2014,4,162.52,0.1,650.08,585.07,Completed,1,Paid
900376,2026-01-23,10213,2003,5,206.43,0.0,1032.15,1032.15,Cancelled,0,Paid
900377,2025-10-29,10490,2033,2,15.18,0.2,30.36,24.29,Completed,1,Direct
900378,2025-10-11,10479,2028,5,114.33,0.05,571.65,543.07,Completed,1,Referral
900379,2025-04-01,10355,2038,2,287.23,0.1,574.46,517.01,Completed,1,Paid
900380,2025-11-04,10311,2057,3,429.13,0.05,1287.39,1223.02,Completed,1,Referral
900381,2025-12-21,10391,2016,3,173.71,0.0,521.13,521.13,Completed,1,Paid
900382,2026-02-17,10069,2009,4,291.4,0.05,1165.6,1107.32,Cancelled,0,Paid
900383,2026-03-08,10360,2036,3,249.34,0.1,748.02,673.22,Cancelled,0,Email
900384,2025-04-13,10108,2040,3,27.36,0.1,82.08,73.87,Cancelled,0,Organic
900385,2025-12-30,10333,2012,5,408.15,0.05,2040.75,1938.71,Completed,1,Direct
900386,2026-01-25,10181,2036,4,249.34,0.05,997.36,947.49,Cancelled,0,Direct
900387,2025-12-12,10383,2058,5,353.34,0.0,1766.7,1766.7,Completed,1,Direct
900388,2025-09-25,10055,2002,4,204.34,0.0,817.36,817.36,Completed,1,Organic
900389,2026-01-20,10403,2011,3,134.0,0.1,402.0,361.8,Completed,1,Organic
900390,2026-02-06,10152,2014,5,162.52,0.0,812.6,812.6,Completed,1,Organic
900391,2026-03-21,10346,2048,5,237.52,0.15,1187.6,1009.46,Completed,1,Email
900392,2025-05-02,10262,2051,3,300.13,0.1,900.39,810.35,Completed,1,Paid
900393,2025-08-02,10490,2051,3,300.13,0.2,900.39,720.31,Completed,1,Direct
900394,2025-04-14,10318,2056,4,168.58,0.1,674.32,606.89,Cancelled,0,Direct
900395,2025-11-28,10189,2049,5,42.89,0.05,214.45,203.73,Completed,1,Direct
900396,2025-04-10,10151,2029,2,45.84,0.2,91.68,73.34,Completed,1,Referral
900397,2026-01-12,10264,2008,4,362.16,0.0,1448.64,1448.64,Completed,1,Organic
900398,2025-03-24,10300,2055,3,426.97,0.0,1280.91,1280.91,Completed,1,Referral
900399,2025-01-21,10079,2060,3,258.72,0.05,776.16,737.35,Completed,1,Email
900400,2026-03-08,10339,2020,4,206.28,0.1,825.12,742.61,Completed,1,Organic
900401,2025-12-29,10163,2034,2,331.96,0.2,663.92,531.14,Completed,1,Direct
900402,2025-03-23,10213,2035,5,332.95,0.0,1664.75,1664.75,Completed,1,Direct
900403,2025-12-06,10170,2022,3,329.44,0.0,988.32,988.32,Returned,0,Email
900404,2025-09-01,10288,2053,1,26.72,0.0,26.72,26.72,Completed,1,Organic
900405,2025-11-25,10315,2059,5,352.1,0.0,1760.5,1760.5,Completed,1,Direct
900406,2025-07-15,10469,2051,1,300.13,0.0,300.13,300.13,Completed,1,Paid
900407,2025-09-22,10421,2050,3,249.1,0.05,747.3,709.93,Completed,1,Paid
900408,2025-06-01,10460,2042,2,248.02,0.0,496.04,496.04,Completed,1,Organic
900409,2026-01-31,10276,2035,1,332.95,0.05,332.95,316.3,Completed,1,Email
900410,2025-04-20,10443,2044,4,390.68,0.1,1562.72,1406.45,Completed,1,Direct
900411,2026-03-26,10500,2048,4,237.52,0.05,950.08,902.58,Cancelled,0,Direct
900412,2025-03-20,10013,2030,3,240.52,0.0,721.56,721.56,Completed,1,Organic
900413,2025-05-09,10286,2005,5,170.59,0.1,852.95,767.66,Cancelled,0,Paid
900414,2025-08-19,10323,2026,4,15.26,0.0,61.04,61.04,Completed,1,Organic
900415,2025-01-04,10329,2047,5,227.32,0.0,1136.6,1136.6,Completed,1,Organic
900416,2026-03-11,10038,2023,5,135.34,0.0,676.7,676.7,Completed,1,Paid
900417,2025-02-14,10145,2049,4,42.89,0.0,171.56,171.56,Completed,1,Organic
900418,2025-03-22,10274,2015,2,229.89,0.1,459.78,413.8,Completed,1,Direct
900419,2025-06-01,10492,2041,2,420.55,0.0,841.1,841.1,Cancelled,0,Referral
900420,2026-03-20,10374,2042,3,248.02,0.2,744.06,595.25,Completed,1,Direct
900421,2025-03-14,10064,2003,1,206.43,0.05,206.43,196.11,Completed,1,Email
900422,2025-02-13,10157,2014,3,162.52,0.0,487.56,487.56,Cancelled,0,Direct
900423,2025-03-14,10083,2012,2,408.15,0.05,816.3,775.48,Completed,1,Organic
900424,2025-12-10,10410,2037,1,352.38,0.15,352.38,299.52,Cancelled,0,Referral
900425,2025-08-25,10331,2036,1,249.34,0.0,249.34,249.34,Completed,1,Organic
900426,2026-01-07,10298,2032,3,288.97,0.0,866.91,866.91,Completed,1,Organic
900427,2025-05-26,10318,2005,2,170.59,0.0,341.18,341.18,Completed,1,Email
900428,2025-06-06,10356,2038,2,287.23,0.05,574.46,545.74,Completed,1,Paid
900429,2025-08-08,10087,2001,3,189.6,0.0,568.8,568.8,Completed,1,Direct
900430,2025-08-12,10142,2054,3,449.18,0.0,1347.54,1347.54,Completed,1,Direct
900431,2025-08-25,10229,2023,3,135.34,0.05,406.02,385.72,Completed,1,Email
900432,2025-02-11,10431,2018,2,68.82,0.15,137.64,116.99,Completed,1,Direct
900433,2025-11-17,10040,2047,1,227.32,0.15,227.32,193.22,Completed,1,Email
900434,2026-02-21,10298,2038,4,287.23,0.1,1148.92,1034.03,Completed,1,Organic
900435,2025-05-14,10279,2058,5,353.34,0.05,1766.7,1678.37,Completed,1,Paid
900436,2025-04-25,10457,2050,5,249.1,0.1,1245.5,1120.95,Completed,1,Paid
900437,2025-09-19,10047,2026,3,15.26,0.05,45.78,43.49,Completed,1,Direct
900438,2026-02-17,10315,2044,2,390.68,0.1,781.36,703.22,Completed,1,Organic
900439,2025-10-17,10486,2037,2,352.38,0.1,704.76,634.28,Completed,1,Paid
900440,2025-04-23,10390,2032,2,288.97,0.0,577.94,577.94,Completed,1,Organic
900441,2025-04-16,10266,2059,3,352.1,0.0,1056.3,1056.3,Cancelled,0,Direct
900442,2025-01-21,10333,2021,1,121.12,0.1,121.12,109.01,Completed,1,Direct
900443,2026-03-04,10380,2017,5,378.92,0.05,1894.6,1799.87,Completed,1,Email
900444,2025-07-07,10301,2042,1,248.02,0.05,248.02,235.62,Completed,1,Referral
900445,2025-09-22,10208,2023,3,135.34,0.05,406.02,385.72,Completed,1,Email
900446,2025-09-14,10452,2009,4,291.4,0.0,1165.6,1165.6,Completed,1,Email
900447,2025-04-19,10077,2012,2,408.15,0.0,816.3,816.3,Completed,1,Organic
900448,2025-04-28,10213,2052,3,196.34,0.1,589.02,530.12,Completed,1,Paid
900449,2025-04-18,10303,2011,4,134.0,0.0,536.0,536.0,Completed,1,Email
900450,2025-03-24,10069,2041,5,420.55,0.0,2102.75,2102.75,Completed,1,Organic
900451,2025-05-13,10473,2012,5,408.15,0.2,2040.75,1632.6,Completed,1,Email
900452,2025-01-10,10450,2047,3,227.32,0.15,681.96,579.67,Completed,1,Email
900453,2025-08-30,10445,2031,2,252.94,0.0,505.88,505.88,Completed,1,Organic
900454,2025-10-26,10421,2050,2,249.1,0.05,498.2,473.29,Completed,1,Organic
900455,2025-12-18,10176,2060,4,258.72,0.05,1034.88,983.14,Completed,1,Paid
900456,2025-03-09,10056,2002,2,204.34,0.05,408.68,388.25,Cancelled,0,Email
900457,2026-02-28,10077,2039,1,351.08,0.0,351.08,351.08,Cancelled,0,Email
900458,2026-03-26,10402,2035,5,332.95,0.1,1664.75,1498.28,Completed,1,Email
900459,2025-11-05,10277,2053,1,26.72,0.15,26.72,22.71,Completed,1,Email
900460,2025-09-25,10216,2024,1,193.56,0.1,193.56,174.2,Completed,1,Referral
900461,2025-09-04,10405,2050,4,249.1,0.0,996.4,996.4,Completed,1,Referral
900462,2026-03-05,10357,2037,1,352.38,0.0,352.38,352.38,Completed,1,Direct
900463,2026-03-16,10043,2019,5,315.66,0.15,1578.3,1341.55,Completed,1,Organic
900464,2025-12-30,10381,2051,1,300.13,0.05,300.13,285.12,Completed,1,Organic
900465,2025-12-02,10106,2045,3,170.66,0.0,511.98,511.98,Completed,1,Paid
900466,2025-10-27,10130,2017,5,378.92,0.0,1894.6,1894.6,Completed,1,Organic
900467,2025-12-15,10204,2049,2,42.89,0.0,85.78,85.78,Completed,1,Paid
900468,2025-07-09,10287,2036,4,249.34,0.0,997.36,997.36,Completed,1,Paid
900469,2025-12-28,10204,2048,2,237.52,0.15,475.04,403.78,Completed,1,Direct
900470,2025-08-17,10401,2045,2,170.66,0.0,341.32,341.32,Completed,1,Direct
900471,2026-02-15,10282,2040,1,27.36,0.0,27.36,27.36,Returned,0,Organic
900472,2025-02-16,10422,2010,4,53.34,0.15,213.36,181.36,Completed,1,Organic
900473,2025-04-24,10190,2006,5,212.06,0.0,1060.3,1060.3,Completed,1,Referral
900474,2025-11-11,10336,2034,3,331.96,0.1,995.88,896.29,Completed,1,Referral
900475,2026-02-24,10090,2041,4,420.55,0.0,1682.2,1682.2,Completed,1,Email
900476,2026-02-16,10266,2019,2,315.66,0.0,631.32,631.32,Completed,1,Paid
900477,2025-04-29,10315,2011,1,134.0,0.0,134.0,134.0,Completed,1,Referral
900478,2025-02-14,10142,2050,4,249.1,0.0,996.4,996.4,Completed,1,Email
900479,2025-09-23,10008,2048,1,237.52,0.15,237.52,201.89,Completed,1,Direct
900480,2025-10-14,10469,2038,3,287.23,0.0,861.69,861.69,Completed,1,Organic
900481,2025-04-10,10233,2060,4,258.72,0.05,1034.88,983.14,Completed,1,Paid
900482,2025-02-24,10287,2005,5,170.59,0.0,852.95,852.95,Cancelled,0,Direct
900483,2025-05-12,10449,2035,5,332.95,0.0,1664.75,1664.75,Completed,1,Paid
900484,2025-09-05,10395,2016,3,173.71,0.2,521.13,416.9,Completed,1,Paid
900485,2025-10-28,10442,2002,4,204.34,0.0,817.36,817.36,Completed,1,Email
900486,2025-04-23,10347,2045,2,170.66,0.1,341.32,307.19,Completed,1,Paid
900487,2025-10-02,10005,2045,3,170.66,0.0,511.98,511.98,Completed,1,Email
900488,2026-02-25,10176,2005,5,170.59,0.15,852.95,725.01,Completed,1,Paid
900489,2025-10-21,10138,2012,2,408.15,0.05,816.3,775.48,Completed,1,Direct
900490,2026-03-23,10136,2014,2,162.52,0.0,325.04,325.04,Completed,1,Email
900491,2025-03-21,10399,2007,1,241.14,0.15,241.14,204.97,Completed,1,Email
900492,2025-11-11,10004,2049,5,42.89,0.2,214.45,171.56,Completed,1,Paid
900493,2025-06-11,10253,2058,5,353.34,0.15,1766.7,1501.69,Completed,1,Referral
900494,2025-09-19,10144,2026,2,15.26,0.1,30.52,27.47,Completed,1,Email
900495,2025-08-05,10245,2035,1,332.95,0.05,332.95,316.3,Completed,1,Email
900496,2025-03-31,10235,2008,5,362.16,0.05,1810.8,1720.26,Completed,1,Organic
900497,2025-04-18,10195,2038,1,287.23,0.0,287.23,287.23,Completed,1,Organic
900498,2025-10-08,10135,2016,3,173.71,0.05,521.13,495.07,Completed,1,Paid
900499,2025-09-13,10218,2014,4,162.52,0.1,650.08,585.07,Completed,1,Direct
900500,2025-05-24,10231,2012,5,408.15,0.0,2040.75,2040.75,Completed,1,Organic
900501,2025-02-21,10370,2018,2,68.82,0.05,137.64,130.76,Completed,1,Organic
900502,2026-02-14,10492,2048,2,237.52,0.05,475.04,451.29,Completed,1,Paid
900503,2025-03-10,10458,2055,5,426.97,0.05,2134.85,2028.11,Completed,1,Paid
900504,2025-05-09,10288,2055,5,426.97,0.0,2134.85,2134.85,Completed,1,Organic
900505,2025-04-21,10417,2017,4,378.92,0.1,1515.68,1364.11,Completed,1,Direct
900506,2025-05-14,10185,2024,5,193.56,0.05,967.8,919.41,Completed,1,Paid
900507,2025-07-30,10063,2023,5,135.34,0.0,676.7,676.7,Completed,1,Email
900508,2025-03-31,10400,2019,3,315.66,0.0,946.98,946.98,Completed,1,Direct
900509,2025-08-17,10456,2006,4,212.06,0.05,848.24,805.83,Completed,1,Referral
900510,2026-03-21,10086,2041,3,420.55,0.0,1261.65,1261.65,Completed,1,Paid
900511,2025-02-06,10041,2011,3,134.0,0.0,402.0,402.0,Completed,1,Paid
900512,2025-05-17,10310,2042,4,248.02,0.0,992.08,992.08,Completed,1,Direct
900513,2025-07-05,10383,2038,5,287.23,0.2,1436.15,1148.92,Completed,1,Organic
900514,2025-01-12,10065,2047,2,227.32,0.05,454.64,431.91,Cancelled,0,Direct
900515,2025-02-10,10108,2011,4,134.0,0.0,536.0,536.0,Completed,1,Direct
900516,2025-10-08,10028,2002,4,204.34,0.05,817.36,776.49,Returned,0,Organic
900517,2025-11-13,10080,2006,4,212.06,0.0,848.24,848.24,Completed,1,Paid
900518,2025-11-17,10065,2009,5,291.4,0.1,1457.0,1311.3,Completed,1,Email
900519,2026-03-17,10469,2021,4,121.12,0.05,484.48,460.26,Cancelled,0,Referral
900520,2025-10-08,10228,2009,5,291.4,0.0,1457.0,1457.0,Completed,1,Email
900521,2025-11-22,10450,2037,4,352.38,0.05,1409.52,1339.04,Completed,1,Paid
900522,2025-06-27,10247,2035,2,332.95,0.1,665.9,599.31,Completed,1,Paid
900523,2025-05-14,10080,2020,1,206.28,0.0,206.28,206.28,Completed,1,Direct
900524,2025-06-26,10147,2031,5,252.94,0.0,1264.7,1264.7,Cancelled,0,Referral
900525,2025-09-02,10154,2001,4,189.6,0.1,758.4,682.56,Completed,1,Direct
900526,2025-10-08,10192,2013,4,426.31,0.15,1705.24,1449.45,Completed,1,Organic
900527,2026-01-02,10378,2042,4,248.02,0.1,992.08,892.87,Completed,1,Organic
900528,2025-11-17,10123,2034,5,331.96,0.1,1659.8,1493.82,Completed,1,Paid
900529,2026-01-16,10273,2052,3,196.34,0.0,589.02,589.02,Completed,1,Organic
900530,2025-05-29,10057,2041,4,420.55,0.05,1682.2,1598.09,Completed,1,Email
900531,2025-04-07,10165,2002,2,204.34,0.0,408.68,408.68,Completed,1,Organic
900532,2025-02-22,10145,2018,2,68.82,0.1,137.64,123.88,Completed,1,Organic
900533,2025-03-19,10008,2032,2,288.97,0.0,577.94,577.94,Completed,1,Direct
900534,2025-07-10,10238,2045,1,170.66,0.0,170.66,170.66,Completed,1,Referral
900535,2025-01-29,10137,2050,4,249.1,0.0,996.4,996.4,Completed,1,Organic
900536,2026-03-07,10129,2053,4,26.72,0.1,106.88,96.19,Completed,1,Direct
900537,2025-05-08,10198,2050,4,249.1,0.0,996.4,996.4,Returned,0,Organic
900538,2026-01-12,10395,2007,5,241.14,0.05,1205.7,1145.41,Completed,1,Paid
900539,2025-06-09,10480,2021,2,121.12,0.05,242.24,230.13,Completed,1,Referral
900540,2025-09-24,10063,2017,4,378.92,0.05,1515.68,1439.9,Completed,1,Direct
900541,2026-03-19,10342,2014,1,162.52,0.0,162.52,162.52,Completed,1,Organic
900542,2026-02-11,10142,2038,1,287.23,0.0,287.23,287.23,Completed,1,Referral
900543,2025-10-25,10402,2045,4,170.66,0.1,682.64,614.38,Completed,1,Direct
900544,2025-05-08,10081,2032,1,288.97,0.1,288.97,260.07,Completed,1,Referral
900545,2026-01-24,10321,2004,1,365.41,0.0,365.41,365.41,Completed,1,Email
900546,2025-02-24,10065,2032,2,288.97,0.0,577.94,577.94,Completed,1,Email
900547,2025-06-27,10413,2058,4,353.34,0.1,1413.36,1272.02,Completed,1,Paid
900548,2026-01-06,10069,2017,1,378.92,0.05,378.92,359.97,Completed,1,Paid
900549,2025-12-23,10251,2013,5,426.31,0.0,2131.55,2131.55,Completed,1,Direct
900550,2025-05-21,10445,2054,5,449.18,0.15,2245.9,1909.02,Completed,1,Organic
900551,2025-03-21,10231,2019,3,315.66,0.05,946.98,899.63,Completed,1,Direct
900552,2025-09-17,10195,2047,2,227.32,0.15,454.64,386.44,Completed,1,Paid
900553,2025-11-14,10123,2021,1,121.12,0.05,121.12,115.06,Completed,1,Paid
900554,2025-09-26,10350,2032,5,288.97,0.0,1444.85,1444.85,Completed,1,Paid
900555,2025-06-14,10057,2007,5,241.14,0.05,1205.7,1145.41,Completed,1,Referral
900556,2025-04-02,10448,2003,2,206.43,0.0,412.86,412.86,Completed,1,Organic
900557,2025-11-25,10429,2025,4,57.0,0.05,228.0,216.6,Completed,1,Organic
900558,2025-07-07,10114,2039,1,351.08,0.0,351.08,351.08,Cancelled,0,Email
900559,2026-03-03,10041,2030,1,240.52,0.0,240.52,240.52,Completed,1,Direct
900560,2026-02-25,10189,2051,1,300.13,0.1,300.13,270.12,Completed,1,Organic
900561,2025-02-06,10428,2020,1,206.28,0.15,206.28,175.34,Returned,0,Organic
900562,2026-01-07,10119,2035,4,332.95,0.0,1331.8,1331.8,Completed,1,Organic
900563,2025-11-17,10486,2012,5,408.15,0.1,2040.75,1836.67,Completed,1,Organic
900564,2025-11-23,10296,2023,4,135.34,0.1,541.36,487.22,Completed,1,Organic
900565,2026-02-10,10093,2036,4,249.34,0.05,997.36,947.49,Completed,1,Email
900566,2025-11-04,10227,2060,3,258.72,0.15,776.16,659.74,Completed,1,Referral
900567,2026-03-09,10191,2027,4,71.46,0.1,285.84,257.26,Completed,1,Organic
900568,2025-10-07,10110,2025,5,57.0,0.15,285.0,242.25,Completed,1,Referral
900569,2025-08-18,10492,2026,1,15.26,0.1,15.26,13.73,Returned,0,Email
900570,2025-09-23,10070,2057,3,429.13,0.0,1287.39,1287.39,Returned,0,Organic
900571,2025-06-11,10012,2050,3,249.1,0.15,747.3,635.2,Completed,1,Email
900572,2025-10-20,10080,2007,1,241.14,0.05,241.14,229.08,Completed,1,Organic
900573,2025-10-26,10128,2015,3,229.89,0.1,689.67,620.7,Completed,1,Paid
900574,2025-04-22,10376,2005,3,170.59,0.1,511.77,460.59,Completed,1,Direct
900575,2025-12-20,10360,2037,1,352.38,0.05,352.38,334.76,Completed,1,Direct
900576,2025-10-23,10196,2006,1,212.06,0.15,212.06,180.25,Completed,1,Direct
900577,2025-08-11,10214,2060,1,258.72,0.15,258.72,219.91,Completed,1,Email
900578,2025-11-05,10476,2001,4,189.6,0.0,758.4,758.4,Completed,1,Paid
900579,2025-10-17,10077,2021,5,121.12,0.1,605.6,545.04,Completed,1,Email
900580,2025-07-21,10498,2029,5,45.84,0.05,229.2,217.74,Completed,1,Paid
900581,2026-02-07,10202,2010,2,53.34,0.0,106.68,106.68,Completed,1,Direct
900582,2025-10-08,10205,2017,1,378.92,0.0,378.92,378.92,Completed,1,Email
900583,2026-01-26,10070,2031,5,252.94,0.0,1264.7,1264.7,Completed,1,Email
900584,2025-10-15,10316,2048,5,237.52,0.0,1187.6,1187.6,Completed,1,Direct
900585,2025-06-15,10351,2060,5,258.72,0.0,1293.6,1293.6,Completed,1,Paid
900586,2025-06-28,10098,2021,3,121.12,0.05,363.36,345.19,Completed,1,Paid
900587,2025-06-29,10316,2053,4,26.72,0.05,106.88,101.54,Completed,1,Referral
900588,2025-04-30,10103,2044,3,390.68,0.0,1172.04,1172.04,Completed,1,Organic
900589,2026-01-14,10028,2016,5,173.71,0.15,868.55,738.27,Completed,1,Direct
900590,2025-01-08,10176,2045,1,170.66,0.0,170.66,170.66,Completed,1,Paid
900591,2026-01-14,10276,2014,2,162.52,0.05,325.04,308.79,Completed,1,Email
900592,2025-11-15,10374,2010,1,53.34,0.0,53.34,53.34,Cancelled,0,Email
900593,2025-05-11,10088,2004,3,365.41,0.0,1096.23,1096.23,Completed,1,Organic
